City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
467,Batemans Bay,AU,-35.7167,150.1833,62.91,60,1,5.68,clear sky
468,Guerrero Negro,MX,27.9769,-114.0611,81.5,24,0,1.95,clear sky
469,Markova,UA,48.6758,24.4138,36.99,71,14,3.53,few clouds
470,Ambikapur,IN,23.1167,83.2,62.35,78,5,2.28,clear sky
471,Lakes Entrance,AU,-37.8811,147.981,73.58,56,0,12.03,clear sky
472,Sakakah,SA,29.9697,40.2064,72.97,24,87,5.61,overcast clouds
473,Lerwick,GB,60.1545,-1.1494,50.0,85,100,6.04,overcast clouds
474,Port Lincoln,AU,-34.7333,135.8667,54.45,69,80,16.46,broken clouds
475,Reconquista,AR,-29.15,-59.65,98.26,14,2,11.61,clear sky
476,Deputatskiy,RU,69.3,139.9,1.38,98,100,1.59,overcast clouds
477,Carolina,PR,18.3808,-65.9574,91.29,57,20,8.05,haze
478,Svetlaya,RU,46.5389,138.3297,38.26,69,1,7.4,clear sky
479,Brumunddal,NO,60.881,10.9395,54.27,90,100,7.65,overcast clouds
480,Nukus,UZ,42.4531,59.6103,46.38,57,0,2.3,clear sky
481,Port Augusta,AU,-32.5,137.7667,57.7,71,45,17.18,scattered clouds
482,Oranjemund,NA,-28.55,16.4333,60.98,81,0,6.73,clear sky
483,Dabat,ET,12.9842,37.765,56.93,68,100,3.94,overcast clouds
484,Coari,BR,-4.085,-63.1414,87.39,60,70,2.13,broken clouds
485,Makinsk,KZ,52.6292,70.4169,25.77,40,74,18.05,broken clouds
486,Bealanana,MG,-14.55,48.7333,67.17,84,78,2.04,broken clouds
487,Marsh Harbour,BS,26.5412,-77.0636,83.82,70,73,14.14,broken clouds
488,Pitimbu,BR,-7.4706,-34.8086,86.59,62,74,14.9,broken clouds
489,Maarianhamina,AX,60.0973,19.9348,51.66,93,90,9.22,overcast clouds
490,Nemuro,JP,43.3236,145.575,48.34,78,60,15.5,broken clouds
491,Kyzyl-Suu,KG,42.3414,78.0056,41.59,56,100,4.34,overcast clouds
492,Bubaque,GW,11.2833,-15.8333,83.01,71,20,7.23,light rain
493,Manzil Salim,TN,35.8567,8.4765,60.8,47,16,4.29,few clouds
494,Powell River,CA,49.8496,-124.5361,47.34,100,90,3.44,mist
495,Agadir,MA,30.4202,-9.5982,66.65,75,0,1.68,clear sky
496,Dunaszekcso,HU,46.0866,18.7587,49.32,54,8,4.07,clear sky
497,Adrar,MR,20.5022,-10.0711,81.54,35,100,13.04,overcast clouds
498,Nhulunbuy,AU,-12.2333,136.7667,75.81,83,98,0.0,overcast clouds
499,Pringsewu,ID,-5.3582,104.9744,72.84,95,100,1.41,overcast clouds
500,Burns Lake,CA,54.2331,-125.7533,35.02,67,100,3.13,overcast clouds
501,Olden,NO,61.8364,6.8064,53.28,100,100,9.22,light rain
502,Derzhavinsk,KZ,51.1,66.3167,36.12,41,100,17.49,overcast clouds
503,Aklavik,CA,68.2191,-135.0107,27.43,96,81,5.19,broken clouds
504,Anadyr,RU,64.75,177.4833,-3.5,84,0,11.18,clear sky
505,Okhotsk,RU,59.3833,143.3,22.62,93,43,7.0,scattered clouds
506,Nossa Senhora Da Gloria,BR,-10.2183,-37.4203,81.39,56,94,14.41,overcast clouds
507,Zhob,PK,31.3411,69.4481,59.2,15,0,5.39,clear sky
508,Torit,SS,4.4133,32.5678,78.51,57,16,3.06,few clouds
509,Port Pirie,AU,-33.1833,138.0167,55.49,81,98,15.21,overcast clouds
510,Columbia,US,34.0007,-81.0348,62.15,92,90,1.99,heavy intensity rain
511,Sturgeon Bay,US,44.8342,-87.377,55.8,76,75,13.8,broken clouds
512,Zhanaozen,KZ,43.3,52.8,43.5,39,0,10.67,clear sky
513,Georgiyevka,KZ,43.0369,74.7114,37.44,93,40,6.71,smoke
514,Norman Wells,CA,65.282,-126.8329,21.24,86,90,3.44,light snow
515,Nuuk,GL,64.1835,-51.7216,30.81,64,75,11.5,broken clouds
516,Taicheng,CN,38.731,113.228,43.84,79,10,2.06,clear sky
517,Manggar,ID,-2.8833,108.2667,78.42,86,100,2.37,overcast clouds
518,Bandiagara,ML,14.3501,-3.6104,77.43,34,98,8.28,overcast clouds
519,Bokoro,TD,12.3807,17.0568,91.06,20,13,7.29,few clouds
520,Inzer,RU,54.2167,57.5556,33.58,96,100,6.46,light rain
521,Sulangan,PH,11.1373,123.7228,82.27,76,53,10.74,broken clouds
522,Sohag,EG,26.557,31.6948,80.89,17,100,7.96,overcast clouds
523,Gold Coast,AU,-28.0,153.4333,74.19,87,99,1.99,light rain
524,Manacapuru,BR,-3.2997,-60.6206,82.98,62,97,2.8,overcast clouds
525,Natal,BR,-5.795,-35.2094,86.65,58,20,19.57,few clouds
526,Palmer,US,42.1584,-72.3287,57.72,61,20,1.01,few clouds
527,Eureka,US,40.8021,-124.1637,72.19,81,6,1.99,clear sky
528,Maputo,MZ,-25.9653,32.5892,70.23,73,20,3.0,few clouds
529,Chaman,PK,30.9236,66.4512,57.81,19,0,1.63,clear sky
530,Berea,US,41.3662,-81.8543,65.28,72,40,1.01,scattered clouds
531,Latacunga,EC,-0.9333,-78.6167,69.57,52,40,13.8,light rain
532,Forbes,AU,-33.3833,148.0167,71.92,41,100,16.93,overcast clouds
533,Sistranda,NO,63.7256,8.834,52.9,92,100,10.98,light rain
534,Takhtamygda,RU,54.1,123.5667,31.78,82,100,3.36,overcast clouds
535,Paamiut,GL,61.994,-49.6678,33.4,70,100,18.95,overcast clouds
536,Sydney,AU,-33.8679,151.2073,72.72,56,0,3.0,light rain
537,Clarence Town,AU,-32.5833,151.7833,68.56,46,100,4.0,overcast clouds
538,Seminole,US,28.7086,-81.2081,86.0,89,40,12.66,scattered clouds
539,Westport,US,41.1415,-73.3579,60.66,68,90,7.0,overcast clouds
540,Codrington,AU,-38.2667,141.9667,46.99,92,100,24.67,light rain
541,Upata,VE,8.0086,-62.3989,83.57,60,81,2.93,broken clouds
542,Tucuman,AR,-26.8241,-65.2226,102.2,18,20,8.05,few clouds
543,Salinas,US,36.6777,-121.6555,76.96,58,1,13.8,clear sky
544,Troitskoye,RU,52.9821,84.6757,30.76,67,21,5.7,few clouds
545,Gotsu,JP,35.0,132.2167,55.0,72,0,10.2,clear sky
546,West Fargo,US,46.875,-96.9004,51.03,78,20,8.99,few clouds
547,Lala,PH,7.9745,123.7458,73.92,95,17,2.17,few clouds
548,Santo Antonio Do Ica,BR,-3.1022,-67.9397,77.67,92,92,2.17,overcast clouds
549,Praya,CV,14.9215,-23.5087,75.74,88,75,8.05,broken clouds
550,Sirjan,IR,29.452,55.6814,59.2,32,9,4.23,clear sky
551,Sao Mateus Do Maranhao,BR,-4.0417,-44.475,80.04,68,99,3.47,overcast clouds
552,Freeport,US,40.6576,-73.5832,62.44,66,90,3.0,overcast clouds
553,Lusambo,CD,-4.9667,23.45,69.46,100,100,1.83,moderate rain
554,Hit,IQ,33.6416,42.8251,74.86,28,42,9.08,scattered clouds
555,Aykhal,RU,66.0,111.5,6.78,94,100,20.33,overcast clouds
556,Kariba,ZW,-16.5167,28.8,80.53,42,0,10.29,clear sky
557,Hirara,JP,24.8,125.2833,74.61,65,60,17.38,broken clouds
558,Sola,VU,-13.8833,167.55,79.47,83,40,0.0,scattered clouds
559,Taybad,IR,34.74,60.7756,46.85,64,0,8.1,clear sky
560,Tashara,RU,55.5195,83.5094,32.23,50,100,13.69,overcast clouds
561,Luleburgaz,TR,41.4039,27.3592,51.17,73,56,8.9,broken clouds
562,Klaksvik,FO,62.2266,-6.589,49.12,89,23,21.0,few clouds
563,Irbeyskoye,RU,55.6428,95.4522,25.12,61,20,3.67,few clouds
564,Bonavista,CA,48.6499,-53.1147,40.12,73,100,16.28,overcast clouds
565,Mitu,CO,1.1983,-70.1733,75.18,87,99,1.01,overcast clouds
566,Taltal,CL,-25.4,-70.4833,67.5,60,22,5.99,few clouds
567,Byron Bay,AU,-28.65,153.6167,73.06,87,100,13.29,overcast clouds
568,Smithers,CA,54.7804,-127.1743,35.92,93,90,0.0,light snow
569,Aktash,RU,50.3,87.7333,21.04,78,8,3.71,clear sky
570,Hays,US,30.0502,-98.0336,77.52,28,0,11.99,clear sky
571,Tynda,RU,55.1667,124.7167,30.06,71,100,8.05,overcast clouds
572,Lalas,GR,37.7167,21.7167,57.31,72,0,7.02,clear sky
573,Acapulco,MX,16.8634,-99.8901,87.62,70,40,2.3,scattered clouds
574,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,96.22,27,82,3.87,broken clouds
575,North Platte,US,41.1239,-100.7654,57.09,31,1,17.0,clear sky
576,Yeniseysk,RU,58.4497,92.1703,29.77,69,100,7.85,overcast clouds
577,Rabat,MA,33.9911,-6.8401,68.04,97,40,0.0,scattered clouds
578,Dutse,NG,11.7594,9.3392,82.11,20,19,4.54,few clouds
579,Bad Nenndorf,DE,52.3333,9.3667,55.33,80,20,10.36,few clouds
580,Kudahuvadhoo,MV,2.6708,72.8944,81.66,76,30,9.62,scattered clouds
581,Vasylivka,UA,47.4369,35.2742,52.68,70,95,8.34,overcast clouds
582,Vallenar,CL,-28.5708,-70.7581,86.76,23,1,10.31,clear sky
583,Wanning,CN,18.8003,110.3967,76.19,92,100,9.33,overcast clouds
584,Nangomba,TZ,-10.9,38.5,81.14,44,5,4.94,clear sky
585,Sinnamary,GF,5.3833,-52.95,83.19,70,100,9.86,overcast clouds
586,Lazurne,UA,46.084,32.5295,52.74,69,88,6.55,overcast clouds
587,Tongchuan,CN,35.0806,109.0897,53.17,74,100,2.71,overcast clouds
588,Jieshi,CN,22.8134,115.8257,73.08,81,88,13.89,overcast clouds
589,San Javier,ES,37.8063,-0.8374,68.22,74,20,1.01,few clouds
590,Pangody,RU,65.85,74.4859,22.3,92,100,19.24,overcast clouds
591,San Carlos Del Zulia,VE,9.0,-71.9135,89.71,54,68,5.82,broken clouds
592,Kattivakkam,IN,13.2167,80.3167,78.89,82,62,8.41,broken clouds
593,Dese,ET,11.1333,39.6333,51.31,52,44,1.28,scattered clouds
594,Muromtsevo,RU,56.3724,75.2418,36.68,59,100,14.41,overcast clouds
595,Calamar,CO,10.2511,-74.9146,87.75,65,100,6.55,overcast clouds
596,Meadow Lake,US,34.8014,-106.5436,65.17,31,0,10.89,clear sky
597,Takoradi,GH,4.8845,-1.7554,79.18,84,88,5.01,overcast clouds
598,Ankang,CN,32.68,109.0172,58.5,80,100,1.14,overcast clouds
599,Plettenberg Bay,ZA,-34.0527,23.3716,69.89,66,100,3.78,overcast clouds
600,Luwuk,ID,-0.9516,122.7875,78.08,82,55,1.74,broken clouds
601,Teya,RU,60.3778,92.6267,23.88,86,100,7.18,overcast clouds
602,Ginda,IN,30.6945,78.4932,49.35,41,0,6.42,clear sky
603,Longfeng,CN,46.55,125.1167,40.98,59,0,8.95,clear sky
604,Tabursuq,TN,36.4569,9.2475,62.89,55,0,2.8,clear sky
605,Manaus,BR,-3.1019,-60.025,86.49,74,40,5.75,scattered clouds
606,Bardsir,IR,29.9227,56.5743,50.05,36,5,4.52,clear sky
607,Kuching,MY,1.55,110.3333,77.22,100,40,2.3,scattered clouds
608,Ashta,IN,23.0167,76.7167,64.33,55,0,7.2,clear sky
609,Roswell,US,34.0232,-84.3616,58.24,95,90,1.01,mist
610,Beruwala,LK,6.4788,79.9828,77.13,90,100,5.46,moderate rain
611,Dzhebariki-Khaya,RU,62.2167,135.8,20.37,95,96,5.17,overcast clouds
612,Oyama,JP,36.3,139.8,60.58,52,0,3.87,clear sky
613,Mbini,GQ,1.574,9.6134,78.62,87,82,3.91,broken clouds
614,Piterka,RU,50.6803,47.4454,42.12,46,100,9.51,overcast clouds
615,Oriximina,BR,-1.7656,-55.8661,91.29,47,54,5.03,broken clouds
616,Lazaro Cardenas,MX,17.9583,-102.2,84.38,69,5,5.01,clear sky
617,Pitea,SE,65.3172,21.4794,33.89,99,100,3.11,overcast clouds
618,At-Bashi,KG,41.1702,75.8106,36.34,68,100,3.27,overcast clouds
619,Thiers,FR,45.8333,3.5,59.32,70,7,7.47,clear sky
620,Marzuq,YE,14.4,46.4667,74.66,26,5,1.54,clear sky
621,Fairbanks,US,64.8378,-147.7164,22.3,93,90,3.44,fog
622,Katsuura,JP,35.1333,140.3,59.18,62,56,23.17,broken clouds
623,Butwal,NP,27.7006,83.4484,66.25,84,0,3.69,clear sky
624,Santana Do Paraiso,BR,-19.3636,-42.5686,84.52,45,0,4.61,clear sky
625,Dakar,SN,14.6937,-17.4441,84.33,79,20,2.3,few clouds
626,Quang Ngai,VN,15.1167,108.8,74.52,93,94,3.78,overcast clouds
627,Sibiti,CG,-3.6819,13.3499,71.51,90,2,0.89,clear sky
628,Hope,US,33.6671,-93.5916,60.85,67,100,18.66,overcast clouds
629,Buala,SB,-8.145,159.5921,80.74,82,70,4.52,light rain
630,Stolac,BA,43.0844,17.9575,54.66,57,3,5.23,clear sky
631,Mbour,SN,14.422,-16.9638,84.29,68,100,7.43,overcast clouds
632,Lazarev,RU,52.225,141.5131,35.42,76,1,3.11,clear sky
633,Tateyama,JP,34.9833,139.8667,59.09,61,3,21.47,clear sky
634,Pimentel,PE,-6.8367,-79.9342,73.69,56,0,17.27,clear sky
635,Goderich,CA,43.7501,-81.7165,59.92,62,100,16.11,overcast clouds
636,Wagar,SD,16.1525,36.2032,86.43,50,28,16.82,scattered clouds
637,Swan River,CA,52.1058,-101.2676,49.89,62,2,13.8,clear sky
638,Ola,RU,59.5833,151.2833,25.29,89,78,5.3,broken clouds
639,Maumere,ID,-8.6199,122.2111,81.07,81,98,3.33,overcast clouds
640,Eyl,SO,7.9803,49.8164,77.49,67,33,11.1,scattered clouds
641,Marly,FR,50.3456,3.5496,56.01,85,10,16.84,clear sky
642,Sangar,RU,63.9242,127.4739,19.87,95,100,8.81,light snow
643,Brae,GB,60.3964,-1.353,49.91,84,100,5.39,overcast clouds
644,Banjar,ID,-8.19,114.9675,82.26,90,100,3.78,overcast clouds
645,Rocha,UY,-34.4833,-54.3333,82.67,49,0,10.54,clear sky
646,Undory,RU,54.6085,48.3928,43.84,90,100,9.6,light rain
647,Ullal,IN,12.8,74.85,81.55,83,20,0.0,mist
648,Willowmore,ZA,-33.2926,23.4895,64.99,64,100,6.08,overcast clouds
649,Sibu,MY,2.3,111.8167,75.51,100,40,1.01,scattered clouds
650,Takab,IR,36.4009,47.1133,45.64,48,33,2.21,scattered clouds
651,Omboue,GA,-1.5746,9.2618,76.75,90,100,6.71,overcast clouds
652,Nuevo Progreso,MX,23.1667,-97.95,88.59,17,1,4.0,clear sky
653,Kainantu,PG,-6.2887,145.8655,58.06,93,100,1.36,overcast clouds
654,Port Macquarie,AU,-31.4333,152.9167,66.88,85,65,5.26,broken clouds
655,Jamame,SO,0.0722,42.7506,77.4,79,0,11.5,clear sky
656,Juegang,CN,32.3174,121.1855,59.99,64,97,5.12,light rain
657,Amga,RU,60.8953,131.9608,21.81,92,98,5.79,overcast clouds
658,Tromso,NO,69.6496,18.957,45.25,81,75,5.01,broken clouds
659,Solnechnyy,RU,50.7214,136.6319,32.05,85,2,3.27,clear sky
660,Trinidad,BO,-14.8333,-64.9,98.58,41,20,4.61,few clouds
661,Brodick,GB,55.5754,-5.1472,53.44,92,100,4.05,overcast clouds
662,Enshi,CN,30.3,109.4833,57.51,91,100,1.66,overcast clouds
663,Henties Bay,NA,-22.116,14.2845,62.85,85,25,7.47,scattered clouds
664,Sines,PT,37.9562,-8.8698,64.29,88,100,4.0,overcast clouds
665,Yokadouma,CM,3.5167,15.05,70.47,96,23,2.33,few clouds
666,Mazatlan,MX,23.2167,-106.4167,81.45,70,0,7.96,clear sky
667,Bonthe,SL,7.5264,-12.505,79.38,81,99,6.42,overcast clouds
668,Morgan City,US,29.6994,-91.2068,73.99,43,0,19.71,clear sky
669,Faya,SA,18.3851,42.4509,62.71,60,6,3.74,clear sky
670,Ukiah,US,39.1502,-123.2078,78.04,71,1,0.0,clear sky
671,Sabha,LY,27.0377,14.4283,74.3,35,11,11.72,few clouds
672,Miranda,CO,3.2499,-76.2281,84.65,63,88,2.95,overcast clouds
673,Rawson,AR,-43.3002,-65.1023,68.18,41,14,11.95,few clouds
674,Ternate,ID,0.8,127.4,80.58,80,76,3.74,broken clouds
675,Nelson Bay,AU,-32.7167,152.15,68.68,88,100,1.01,light rain
676,Terrell,US,32.736,-96.2753,71.89,32,20,24.16,few clouds
677,Luganville,VU,-15.5333,167.1667,78.44,84,1,2.84,clear sky
678,Galeana,MX,24.8333,-100.0667,75.31,22,0,4.76,clear sky
679,Inhambane,MZ,-23.865,35.3833,67.82,64,14,8.59,few clouds
680,Ilovlya,RU,49.3033,43.9796,43.9,53,100,9.26,overcast clouds
681,Liverpool,GB,53.4106,-2.9779,58.68,89,75,8.99,broken clouds
682,Sabratah,LY,32.7933,12.4885,70.2,57,0,10.2,clear sky
683,Zhangye,CN,38.9342,100.4517,42.22,39,0,6.17,clear sky
684,Bellavista,PE,-7.0561,-76.5911,85.48,79,40,4.61,scattered clouds
685,Saint-Ambroise,CA,48.5501,-71.3324,50.32,61,0,2.3,clear sky
686,Arlit,NE,18.7369,7.3853,88.25,10,42,8.95,scattered clouds
687,Kulhudhuffushi,MV,6.6221,73.07,81.05,77,42,10.47,scattered clouds
688,Saint-Francois,FR,46.4154,3.9054,56.68,61,0,4.61,clear sky
689,Husavik,IS,66.0449,-17.3389,39.11,97,100,17.27,overcast clouds
690,Opuwo,NA,-18.0607,13.84,77.65,30,72,8.79,broken clouds
691,Port Blair,IN,11.6667,92.75,80.94,80,52,9.51,broken clouds
692,Banbury,GB,52.0602,-1.3403,58.39,87,100,1.99,overcast clouds
693,Denpasar,ID,-8.65,115.2167,82.06,88,40,2.3,scattered clouds
694,Leh,IN,34.1667,77.5833,26.58,55,0,1.28,clear sky
695,Baturaja,ID,-4.1333,104.1667,73.65,97,99,1.72,overcast clouds
696,Joshimath,IN,30.5667,79.5667,51.1,31,0,7.05,clear sky
697,Brejo Santo,BR,-7.4933,-38.9872,94.1,19,9,10.13,clear sky
698,Galbshtadt,RU,53.2264,78.9845,33.98,56,100,14.0,overcast clouds
699,Ejido,VE,8.5514,-71.2375,77.32,74,91,4.32,overcast clouds
700,Agua Dulce,MX,18.1333,-94.1333,91.18,76,13,13.62,few clouds
701,Yorkton,CA,51.2167,-102.4677,49.84,50,1,18.41,clear sky
702,San Jeronimo,PE,-11.9472,-75.2829,62.2,48,99,8.25,overcast clouds
703,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,82.2,78,75,3.44,broken clouds
